sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,combined_score,rank,tier
rebase,0.1996400303442846,-0.0475330591040983,0.9789452272146172,-1.5918914372148409e-18,0.0,0.7973870139244009,-19.964264924219396,19.172035617144232,-0.03774360683195213,75,Tier 4
defai,0.4421072143636354,-0.2947487583891963,25.43011948627053,5.0,0.0,1.0,-42.84177287680261,33.3699466860138,-0.04044756352649098,76,Tier 4
spartan_group,0.3135753449657228,-0.2100139591997399,16.891083366782006,2.9500000000000006,0.0,0.7839495183192546,-26.31727038341242,34.06101106465595,-0.04110312553191983,77,Tier 4
sharing_economy,0.4333895015498632,-0.2714569260756005,22.950753618472216,5.999999999999998,0.0,1.0,-36.18583523886886,23.449238454159637,-0.04194938989087835,78,Tier 4
tourism,0.3248522524330826,-0.244210527862757,20.16938278043808,2.5,0.0,1.0,-27.35063354088048,29.9332989459628,-0.04251670005837618,79,Tier 4
defi,0.252677741273604,-0.2159298086720567,17.20381609351966,1.0000000000000002,0.0,0.9561899787234642,-32.48224667195035,22.22830911591414,-0.04389164773686011,80,Tier 4
sei_ecosystem,0.1960674492744625,-0.2166373256590194,17.200478876622334,-8.1065183220618595e-53,0.0,0.7922172903361141,-28.60809224992,22.58490270508727,-0.04463253689279603,81,Tier 4
oracles,0.3550899706351439,-0.2176551095163199,17.017255196810957,3.946446609406725,0.0,0.815830121370823,-29.816684072743023,32.22745559634481,-0.04748255754821032,82,Tier 4
cybersecurity,0.326824687633363,-0.3036553305000996,25.56256764693956,2.1317844689104923,0.0,1.0,-42.28690274649292,20.388606111333704,-0.04802965403070397,83,Tier 4
polkastarter,0.277442920403989,-0.2724625678633834,22.34530907907073,1.1813909135830656,0.0,1.0,-31.164169374045105,27.104968915054627,-0.04900947707267611,84,Tier 4
interoperability,0.3936735229565116,-0.1116499874515402,6.186079915958016,4.999999999999998,0.0,0.8874479400507937,inf,24.146654819867244,-0.04978918829196004,85,Tier 4
account_abstraction,0.1790250836836787,-0.1716211784708474,12.178516448377549,3.79822709830392e-65,0.0,0.7242457540260517,5.611358110066374,19.677040343794765,-0.04983601398707192,86,Tier 4
tokenized_assets,0.3604280489122362,-0.1186501560816267,6.880924149654686,0.1464466094067262,1.0,1.0,-25.75157903521032,13.755592542857892,-0.04984091458507983,87,Tier 4
coinfund_portfolio,0.3432789056748495,-0.1850075836452891,13.508487212266264,4.246595816419651,0.0,0.6511343900067558,17.06104939914374,48.580676398253374,-0.04992271152262648,88,Tier 4
harmony_ecosystem,0.260162688433626,-0.2327413575518106,18.137787232729245,1.179784717068623,0.0,0.9561899787234642,-28.522810220387463,22.923341250728885,-0.05136348522451817,89,Tier 4
cmc_community_vote_winners,0.4024315476380313,-0.406184934231362,35.470765348157286,3.0,0.0,1.0,-57.78359107738211,32.35975433630753,-0.051477280749789134,90,Tier 4
avalanche_ecosystem,0.407227547239637,-0.2260850490621013,17.387726168923205,5.0,0.0,0.9196362907019332,-35.483404836801306,37.90981073668996,-0.05220778737286927,91,Tier 4
move_to_earn,0.2486802324234465,-0.2989075877367472,24.584034526290036,0.284587727480689,0.0,1.0,-18.86267778888134,24.2427459844909,-0.05306724247384684,92,Tier 4
polkadot_ecosystem,0.4014834684170749,-0.233923431520523,17.97144439581635,9.999999999999996,0.0,0.8524865670127596,-29.01948952090768,27.64822611173029,-0.054208987562359506,93,Tier 4
vbc_ventures_portfolio,0.250323837733668,-0.2529989994432954,19.8408565911573,0.9255306649548988,0.0,0.919636290701934,-36.93858865409256,22.52922191543545,-0.05459043353172238,94,Tier 4
seigniorage,0.2126009871244091,-0.0600081016919293,0.4967558864658201,0.0954915028125262,0.0,1.0,-8.182913085204985,12.59843961893178,-0.0550405428272711,95,Tier 4
retail,0.2022963946547499,-0.1558627575688251,10.0286587797746,0.0,0.0,1.0,28.083350001449915,23.264742656345817,-0.055576169771079084,96,Tier 4
defiance_capital_portfolio,0.2519620454783475,-0.2278615009894989,17.20197053832128,0.9659581641965104,0.0,0.9944098300562504,-28.3264798932213,32.92900566426668,-0.055841795606286104,97,Tier 4
asset_management,0.166164984028162,-0.1570158127252786,10.00246076237956,1.468687011488149e-16,0.0,0.6449452503260339,-8.503577492549216,33.127044115391776,-0.05699120510148299,98,Tier 4
cosmos_ecosystem,0.4023701354745093,-0.242882724397551,18.56425232508492,9.0,0.0,0.8524865670127589,-27.666201889298318,31.06287175607691,-0.05724020114670181,99,Tier 4
polygon_ecosystem,0.4092960908695107,-0.2313061100404808,17.332598141337243,8.0,0.0,0.9561899787234648,-32.43693710512551,29.902154944722398,-0.05798012862710836,100,Tier 4
yield_aggregator,0.3188531832619004,-0.1124396234341362,5.401425282385789,3.15,0.0,0.9228703543495154,-19.02025153517361,31.082637427223062,-0.05842537061027831,101,Tier 4
galaxy_digital_portfolio,0.31400642628881,-0.0932492664647431,3.3613887393177486,3.2,0.0,0.8447369840026371,-28.135579998279464,21.73800257928438,-0.05963537907156562,102,Tier 4
gaming,0.4109250170691939,-0.2240991073946605,16.417239757413917,6.999999999999998,0.0,1.0,-30.29357022577554,33.7930649088994,-0.05992670982052131,103,Tier 4
depin,0.3161148303317745,-0.1467865354483779,8.640998477905805,2.999999999999999,0.0,0.9672965201814474,inf,22.02843158604002,-0.06037655066931984,104,Tier 4
options,0.2124482231271884,-0.1936112155315549,13.274959054293891,0.5188056959079843,0.0,0.8749852032615996,-26.18376628385817,18.360023698559043,-0.06086162498861597,105,Tier 4
yearn_partnerships,0.2268000800234761,-0.1346554685189276,7.373327365947096,0.8929036232745233,0.0,0.9228703543495168,226.75231721477155,82.40612733891541,-0.06092219485945663,106,Tier 4
cardano_ecosystem,0.3241059842050001,-0.22927202311314,16.798138756700034,3.2753494653258484,0.0,0.8158301213708226,-27.94730669018272,24.452185344301174,-0.061290635546139643,107,Tier 4
arbitrum_ecosystem,0.2475113528401747,-0.2341651439543985,17.114571863902505,1.0000000000000022,0.0,0.9561899787234642,-29.6420281491434,27.86993175647849,-0.06301942531537344,108,Tier 4
celsius_bankruptcy_estate,0.495524769025977,-0.1495504871463734,8.399107395558413,5.0,0.7,0.9360015797325428,-33.28334872177778,34.629496465922294,-0.06555941319078926,109,Tier 4
parafi_capital,0.2227198048651829,-0.1442798533220455,7.850293309527252,0.8377223398316206,0.0,0.9262573860980428,-11.981910597988517,33.9161958878829,-0.06577692022677298,110,Tier 4
hyperliquid_ecosystem,0.2282681581033266,-0.2295138017493461,16.31770003899166,1.0000000000000002,0.0,0.7922172903361142,-28.25362002952928,16.068595756395055,-0.06633680135942951,111,Tier 4
circle_ventures_portfolio,0.3469670023747491,-0.1851177887373269,11.874819848578657,3.999999999999999,0.0,0.8687250547754168,-28.73706914023295,32.96708573159164,-0.06636959025154034,112,Tier 4
mvb,0.4075748954331979,-0.2251346011140285,15.800973648691278,5.0,0.0,1.0,-20.63132064833656,27.51633895540856,-0.06712486462711573,113,Tier 4
health,0.2153519487019525,-0.2717303087133748,20.38797194969476,2.7755575615628824e-17,0.0,0.9482408042124192,-22.501536158332332,26.03267370965643,-0.0678505892164272,114,Tier 4
iot,0.4007403926347609,-0.1988810814764268,12.925114767614971,6.85,0.0,1.0,-14.350432678421765,26.36571114128946,-0.0696299338002771,115,Tier 4
jump_crypto,0.3784472846741092,-0.3115283643964163,24.1266981919668,4.0,0.0,0.8506943266188702,-38.07301535174832,30.58545099488449,-0.07026138247674829,116,Tier 4
base_ecosystem,0.3837002855015169,-0.220098640434745,14.91599461458415,7.0,0.0,0.7922172903361137,-25.88852394910704,31.865100511849164,-0.07093869428890351,117,Tier 4
olympus_pro_ecosystem,0.4099115175176326,-0.279073037499506,20.801931762515007,5.450000000000001,0.0,0.8855371392177076,-26.326590533544405,23.459226911358343,-0.07105371987435594,118,Tier 4
cat-themed,0.2304118980028806,-0.2550771384948068,18.219477212347304,0.9999999999999998,0.0,0.7760210790404436,inf,24.96596523617307,-0.07288236637133375,119,Tier 4
synthetics,0.2919116003426555,-0.1353506739493083,6.130128164212023,0.8074175964327491,0.55,0.8487495942874081,-26.33038792775388,22.050959657813525,-0.07404939230718807,120,Tier 4
amm,0.4038070472151597,-0.2524831564730791,17.678014699523384,7.0,0.0,0.9317628601357336,134.02102547704283,120.49983667005054,-0.07570300947784528,121,Tier 4
prediction_markets,0.1947924962917922,-0.1214757450864737,4.545786954741484,0.8868088700147778,0.0,0.6793309946765687,-30.96455377160625,20.186270724171475,-0.07601787553905887,122,Tier 4
insurance,0.2396332762645047,-0.2623643025490286,18.380586265473724,0.6860170545971762,0.0,1.0,-17.43469111576089,29.91905383896231,-0.07855843989429134,123,Tier 4
distributed_computing,0.3471742888768452,-0.1696044059535935,9.012099790353604,4.0,0.0,0.9561899787234648,inf,23.02258838053948,-0.07948340805005745,124,Tier 4
optimism_ecosystem,0.4016070412676636,-0.2513571074033351,17.18263469829016,8.999999999999996,0.0,0.932201907950684,-40.04624900764972,34.883216105915,-0.07953076042043353,125,Tier 4
zksync_era_ecosystem,0.2210510698469121,-0.2349801915233171,15.306332489397196,1.0000000000000009,0.0,0.7839495183192542,-25.664531232146064,22.81013002255649,-0.08191686662934514,126,Tier 4
