theme,ticker,ticker_clean,confidence,tier,combined_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,sector,action
defi,ENA-USD,ENA,high,Tier 3,0.065296,-0.121578,18.6875,1.0,0.0,1.0,-1.12,20.21,DeFi,RESEARCH
modular_blockchain,LRC-USD,LRC,high,Tier 3,0.065111,-0.163349,22.846,0.948626,0.0,1.0,-5.89,15.67,Other,RESEARCH
modular_blockchain,STRK-USD,STRK,high,Tier 3,0.065111,-0.163349,22.846,0.948626,0.0,1.0,-5.89,15.67,Other,RESEARCH
modular_blockchain,ARB-USD,ARB,high,Tier 3,0.065111,-0.163349,22.846,0.948626,0.0,1.0,-5.89,15.67,Other,RESEARCH
modular_blockchain,METIS-USD,METIS,high,Tier 3,0.065111,-0.163349,22.846,0.948626,0.0,1.0,-5.89,15.67,Other,RESEARCH
modular_blockchain,NEAR-USD,NEAR,high,Tier 3,0.065111,-0.163349,22.846,0.948626,0.0,1.0,-5.89,15.67,Other,RESEARCH
modular_blockchain,CKB-USD,CKB,high,Tier 3,0.065111,-0.163349,22.846,0.948626,0.0,1.0,-5.89,15.67,Other,RESEARCH
modular_blockchain,ASTR-USD,ASTR,high,Tier 3,0.065111,-0.163349,22.846,0.948626,0.0,1.0,-5.89,15.67,Other,RESEARCH
insurance,DIP-USD,DIP,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,CDT-USD,CDT,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,OPIUM-USD,OPIUM,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,HELMET-USD,HELMET,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,DSLA-USD,DSLA,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,PTF-USD,PTF,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,BMI-USD,BMI,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,SURE-USD,SURE,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
insurance,AMU-USD,AMU,high,Tier 3,0.06232,-0.175989,23.8309,0.343009,0.0,1.0,48.33,43.32,Other,RESEARCH
polygon_ventures_portfolio,SALD-USD,SALD,high,Tier 3,0.062273,-0.285471,34.7745,1.0,0.0,1.0,-35.7,31.84,VC_Portfolio,RESEARCH
polygon_ventures_portfolio,BCUT-USD,BCUT,high,Tier 3,0.062273,-0.285471,34.7745,1.0,0.0,1.0,-35.7,31.84,VC_Portfolio,RESEARCH
polygon_ventures_portfolio,SOULS-USD,SOULS,high,Tier 3,0.062273,-0.285471,34.7745,1.0,0.0,1.0,-35.7,31.84,VC_Portfolio,RESEARCH
linea_ecosystem,CAKE-USD,CAKE,high,Tier 3,0.058417,-0.144864,20.3282,2.0,0.0,1.0,-23.12,24.31,Ecosystem,RESEARCH
linea_ecosystem,LINK-USD,LINK,high,Tier 3,0.058417,-0.144864,20.3282,2.0,0.0,1.0,-23.12,24.31,Ecosystem,RESEARCH
linea_ecosystem,SIDUS-USD,SIDUS,high,Tier 3,0.058417,-0.144864,20.3282,2.0,0.0,1.0,-23.12,24.31,Ecosystem,RESEARCH
multiversx_ecosystem,RIDE-USD,RIDE,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,CRU-USD,CRU,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,WAM-USD,WAM,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,TADA-USD,TADA,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,EMR-USD,EMR,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,HTM-USD,HTM,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,ITHEUM-USD,ITHEUM,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,EGLD-USD,EGLD,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,FOXSY-USD,FOXSY,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
multiversx_ecosystem,UTK-USD,UTK,high,Tier 3,0.054482,-0.159352,21.3833,2.926832,0.0,1.0,-1.16,20.06,Ecosystem,RESEARCH
terra_ecosystem,HAWK-USD,HAWK,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
terra_ecosystem,XRUNE-USD,XRUNE,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
terra_ecosystem,LUNC-USD,LUNC,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
terra_ecosystem,SRM-USD,SRM,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
terra_ecosystem,ORION-USD,ORION,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
terra_ecosystem,USTC-USD,USTC,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
terra_ecosystem,LDO-USD,LDO,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
terra_ecosystem,ATLAS-USD,ATLAS,high,Tier 3,0.054298,-0.191253,24.5551,0.0,0.0,1.0,6.41,32.19,Ecosystem,RESEARCH
ferrum_network,DEFIT-USD,DEFIT,high,Tier 3,0.051362,-0.179784,23.1146,0.982827,0.0,1.0,-21.95,14.65,Other,RESEARCH
ferrum_network,BONDLY-USD,BONDLY,high,Tier 3,0.051362,-0.179784,23.1146,0.982827,0.0,1.0,-21.95,14.65,Other,RESEARCH
ferrum_network,RVF-USD,RVF,high,Tier 3,0.051362,-0.179784,23.1146,0.982827,0.0,1.0,-21.95,14.65,Other,RESEARCH
ferrum_network,POOLX-USD,POOLX,high,Tier 3,0.051362,-0.179784,23.1146,0.982827,0.0,1.0,-21.95,14.65,Other,RESEARCH
ferrum_network,FRM-USD,FRM,high,Tier 3,0.051362,-0.179784,23.1146,0.982827,0.0,1.0,-21.95,14.65,Other,RESEARCH
ferrum_network,RPG-USD,RPG,high,Tier 3,0.051362,-0.179784,23.1146,0.982827,0.0,1.0,-21.95,14.65,Other,RESEARCH
ferrum_network,NETVR-USD,NETVR,high,Tier 3,0.051362,-0.179784,23.1146,0.982827,0.0,1.0,-21.95,14.65,Other,RESEARCH
zksync_era_ecosystem,TAROT-USD,TAROT,high,Tier 3,0.051057,-0.139396,19.0453,1.25,0.0,1.0,-6.8,19.64,Ecosystem,RESEARCH
zksync_era_ecosystem,XVS-USD,XVS,high,Tier 3,0.051057,-0.139396,19.0453,1.25,0.0,1.0,-6.8,19.64,Ecosystem,RESEARCH
zksync_era_ecosystem,IZI-USD,IZI,high,Tier 3,0.051057,-0.139396,19.0453,1.25,0.0,1.0,-6.8,19.64,Ecosystem,RESEARCH
zksync_era_ecosystem,FUL-USD,FUL,high,Tier 3,0.051057,-0.139396,19.0453,1.25,0.0,1.0,-6.8,19.64,Ecosystem,RESEARCH
zksync_era_ecosystem,LINK-USD,LINK,high,Tier 3,0.051057,-0.139396,19.0453,1.25,0.0,1.0,-6.8,19.64,Ecosystem,RESEARCH
